uuid,awadhi_text,hindi_text,english_text
0aee36c6-0268-411f-971f-d658982b3ac0,का भवा? का छपा है? सब खबर ठीक छपी है। रामबरन इज्जति बचाय लीन्हेसि? हाँ दादा तुमरी तरफ कोई इसारा नही है चलौ भैया कोऊ तो है जो बिरादरी क्यार ध्यान राखेसि यहिमा बिरादरी न द्याखौ यू सब गाँधी बाबा केर खेलु आय चहै जौनु होय रामबरन हमका जियाय लीन्हेसि नाहीं तो हमार बुढ़ापा गारद हुइ जातै।,"यह बात क्या है ? सब कुछ ठीक है ? क्या रामबरन को सम्मान बच गया है ? हाँ दादा , तुम्हारे तरफ कोई संकेत नहीं है । चलो भाईयों, कोई तो है जो बड़ाइयाँ रखता है, यहाँ तो नाते नहीं दिख रहे हैं और यह सब गांधीबाबा के खेल है, आप जानते हैं ना अगर कुछ हो जाता है तो हमें भी जिया होगा, अगर नहीं तो हमारा बुढ़ापा दूर हो जायेगा ।","""What's the matter? What's wrong? All the news is correct. Did Rambaran save his honor? Yes, brother, there is no sign from you, let's go. Is there anyone who cares about the community here? If the community is not respected, then we are at the mercy of Gandhi baba. Let's go, otherwise our old age will be ruined."""
8b3d6b62-7944-4b24-9fa2-47a8c784b8d0,"ठीक कहति हौ दादा माँगेराम केरि का खबरि है? खबरि मा माँगेराम कि बात नहीं कीन गै है,तो बसि वहौ बचि जाई का लिखा है लाओ देखी? सकटू खैनी मलै लाग औ परधान अखबार पढ़ै लाग। रामबरन अपने हिसाब किताब ते खबरि बनवायेनि रहै। चन्दावती तो मरि हो गय रहै। पत्रकारन पर कोई पाबन्दी लगावै वाला तौ है नहीं। रामबरन जैस घाघ जवारि के सब नीक औ खराब मनइन कि कुंडली जानति रहै। कब कहाँ कैसि खबरि बनावैक है उनका सब मालुम रहै। गाँवन मा पढ़ेलिखे मनई जादा बदमासी करति हैं। तीमा जौन रामबरन जैस धाकड़ होय तो उनका का कहना है? टीबी.केरि खबरि जदातर सहरन मा देखाई दीनि रहै लेकिन वहिमा सबकुछ कायदे ते समझि मा न आवति रहै। सुबेरे जदातर अखबारन मा याकै तना केरि खबरि छपी रहै। बस सबकी हेडिंग अलग-अलग रहै। हिन्दुस्तान, अमरउजाला,दैनिकजागरण,राष्ट्रीयसहारा तकरीबन सब अखबारन मा समाचार धहै रहै।--दिन दहाड़े दोहरा हत्याकाण्ड,देबीदल की मुखिया चन्दावती मारी गयीं,आतंकवादी साजिस ते इनकार नहीं,मंतरी निरहू का दौलतिपुर दौरा सबका मिली न्याय एक हफ्ते मा पूरे हुइहैं सब वादे। दौलतिपुर मा हनुमान दादा कि बेवा चन्दावती याक महिना ते अपने हक की लड़ाई लड़ति आय। काल्हि उनकी गुइयाँ कुंता फूफू के साथै उनकी हत्या कै दीन गय। पता लाग है यह अतंकी घटना आय। काहे ते दुइ बुकावाली मेहेरुआ यहि कतल मा सामिल बताई गयी हैं। छोटकउनू सिवपरसाद,रधिया केरि गिरफ्तारी हुइगै,बिनोद फरार। यह मेहेरुअन के हक केरि लड़ाई रहै। देबीदल की कमान अब मीरा के हाथ मा है। अखबारन मा चन्दावती हनुमान दादा औ कुंता के फोटू छपे रहैं। मंतरी निरहू जी के कइयो वादे सब","पुरे कियै गये हैं।

ठीक है दादा, मांगेराम से कैसा हाल-चाल है? क्या उनसे बात हुई? अगर उन्होंने कुछ भी नहीं किया, तो तुम अभी उस से बात करके लाओ? सकटू रखवाल जी को खुश करदो और पत्रकारों को निराला हवाला दो। रामबरन देखभाल करते हुए मांगेराम से बात करवाओ। चन्दावती की मौत हो गई है। कोई पाबंदी नहीं है जो हमारे साथ काम करें। अब जब उन्हें इकट्ठा कराया जाय, तो हम अपने हक की लड़ाई शुरू करेंगे। टीवी के द्वारा देखने को मिलता है कि ये घटना कुछ समझ में नहीं आ रही है। सभी पत्रिकाओं में कहीं न कहीं ये खबर छपी है। हिन्दुस्तान, अमर उजाला, दैनिक जागरण, राष्ट्रीय सहारा जैसी पत्रिकायें सभी इस समाचार के बारे में लिख रही हैं। आईना देते हुए दिखाना हमारी ज़िन्दगी की हकीकत पर आधारित है। रात 16 जनवारी को ये घटना हुई, और आज से एक सप्ताह बाद हमारे बुलाए वादे पुरा हो गये। दौलतिपुर में हनुमान दादा की बेवा चन्दावती इसलिए हत्या की गयी थी, की उनका पति और गुइयाँ अपना हक के लिए संघर्ष कर रहे थे। अनगिनत कृतज्ञताएं उनके साथ थे। इस घिनोना घटना के पीछे बिनोद और रधिया का हाथ है। इन लड़कों ने हर तरह से हमारे हक की लड़ाई को संघर्षशील बनाने की कोशिश की है। मीरा अब देबीदल के हाथ मेहरूआ ने पार कर लिया है। अखबारों में चन्दावती, हनुमान दादा और कुंता के फोटो मकबूली पाई गयी है। मंत्री निरहू लाइंगा के वादे साबित हुए है।","पूरे जाति हैं।

""Alright, you're saying it, Dada, did you get any news about Mangiram? If Mangiram's matter hasn't been talked about, then just bring that paper and let's see. Sakatu is saying that the Headman is not at home, he has gone to Lucknow. When will he come back? Did you find out anything? Babuji is sitting and reading the newspaper. Ramabaran is busy with his accounting and making news. Chandavati has passed away. The journalists are not restricted. Like Ramabaran, everyone knows the truth about the newspapers. The villagers who are even a bit educated behave more badly. What does a rough one like Ramabaran have to say? Tuberculosis is mostly seen in cities, but no one understands the rules and regulations. In the morning, the news is printed in most newspapers. But everyone's headlines are different. From Hindustan to Amar Ujala, Dainik Jagran, Rashtriya Sahara, almost all newspapers have news. - Day passes, another murder, Debidal's leader Chandavati is killed, terrorists deny involvement, Minister Nirahu's visit to Daulatipur resulted in justice for all within a week. In Daulatipur, the widow of Hanuman Dada, Chandavati, had been fighting for her rights for a month. In the end, her enemies killed her along with her uncle's son, Kunta. It's become known that this was a terrorist attack. Two bookies, Mehrua and this one called Katl, were involved in the murder. The younger brother, Shivparsad, was arrested, while Radhia got away. This is a fight for Mehruan's rights. The command of Debidal is now in Meera's hands. Chandavati's and Hanuman Dada's photos are being printed in newspapers. Minister Nirahu's promises are being fulfilled."""
a1e73747-7b00-4d55-9393-6f9820c5c4aa,"राय लेना जरूरी है। हमार कुछ खरचा तो न होई? यहिमा हमार का खरचा होई? जउनु कुछु परेसानी औ खरचा होई तउनु हनुमान दादा खुदै निपटिहैं। हमतौ पहिलेहे-ते उनके कर्जदार हन,वुइ हमरी दसा का जानति है। अरे असल परेसानी तौ बाँभन टोले मा होई? वह मुसीबति हनुमान दादा खुदै निपटिहैं वहिमा हम का करिबे,यू जो हुइ जायी तो हमहू हनुमान दादा कि सरहज बनि जइबे।","""राय मिलना जरूरी है। क्या हमारे पास कुछ खर्चा है? यदि हाँ, तो क्या यह हमारे खर्चे से है? जब कोई समस्या और खर्च होता है, तब हनुमान दादा स्वयं ही इसका सामना करते हैं। हम उनके उद्धारण के कर्जदार हैं, लेकिन हम उनके भाँजे नहीं हैं। यह असली समस्या बात में कब पैदा होती है? उस समय हनुमान दादा स्वयं ही अपने समस्यों से निपटते हैं और हम उनके पास आ जाते हैं क्योंकि अगर हम उनकी सहायता करते हैं, तो हम अपने आप को हनुमान दादा के दोस्त बन सकते हैं।""","It is important to take a decision. Won't we have any expenses? Will there be expenses for us here? If there are any difficulties or expenses, Hanuman Dada will take care of them himself. We are his loyal followers, and we know his situation very well. But do we need to trouble him with unnecessary problems? During times of crisis, Hanuman Dada takes care of things himself and we are here to support him. Whatever happens, we will stand by Hanuman Dada's side."
f401f0b7-f755-4879-ac89-c5eb37683133,"हम साला बनि जइबे सुकुल हनुमान दादा के सार कहे जाब,बँभनन टोले क्यार रिस्तेदार हुइ जइबे। बाँभन देउता माने जाति हैं।' 'का साँचौ बाँभन देउता होति है? परनिहा अइस कहति रहैं अरे हनुमान दादा जो हमरी चन्दा ते बिहाव कइ लें तो जानौ हमरे लेखे देउतै आँय। तुम ठीक कहती हौ जो हमार फायदा करै वहै हमार देउता।","मैं एक दावा करता हूं कि हम जब साला बनेगें, उस समय हमें हनुमान दादा को समाप्त कहने पर उसे बाँध लिया जाएगा। अपनी रस्सी को कौन और कब बानेगा और क्या रिश्तेदार होगे, वह हमें बताएंगे। और हजारों जातियों के बारे में हमारे परमेश्वर ने हमें बताया है। 'क्या आप यह सही मानते हैं कि राहुल देव ने हमारी चन्दा को बेचने की इजाजत दी है तो हम अपने रस्सी को लेकर आएंगे। आप सही कह रहे हैं कि हमारे देवता हमारे लाभ के लिए है।","""We will become wealthy by becoming Hanuman Dada's brothers-in-law and our relatives will also benefit. Relatives are like God to us. Is it true that relatives are like God? Otherwise, why does Hanuman Dada say that whoever marries our Chanda will be blessed by our deity? You're right, whoever does us good becomes like our deity."""
f522298c-085e-4715-b6b2-57af9f62b45a,"लेकिन गाँव मा लड़ाई झगड़ा न हुइ जाय,काहे ते हमरी समझ ते यहि बियाहे मा बाँभन टीले वाला कउनो सामिल न होई। या सब बात बाद कि आय पहिले चन्दा ते पूछि लेव। बाकी जउनु होई तउनु हनुमान दादा ते कहि द्याबै वुइ अपने आप निपटइहैं। जउनु खर्चा-पानी लागै तउन पहिलेहे लइ लीन्हेव।","लेकिन गांव में लड़ाई झगड़ा ना हो जाए, इसलिए हमारी सोच के हिसाब से यह शादी में बांधन टीले वाले को कोई सामिल नहीं होना चाहिए। इन सब बातों को आगे बाधा न बने, सबसे पहले चंदा से पूछ लेव। बाकी कुछ होना हो तो हनुमान दादा से कह द्याबे, वो अपने आप ही इसे ठीक कर लेंगे। अगर खर्चे कोई लग जाए तो पहले ही बात छोटे से हनुमान ने ठीक किए हुए हैं।","But in the village, there should be no quarrel and animosity. Why should we let anyone interfere in our understanding and not include the one who carries the burden? Let all these matters be discussed later, let us first ask Chanda. Whatever will happen, Hanuman Dada himself will handle it. If there are any expenses, he will take care of them first."
95856c5a-9a63-443a-8f64-19ac0a691c44,"सब बात कइ लीन जायी,पहिले चन्दा क्यार मनु लइ लेव फिरि हनुमान दादा अपने आप सँभरिहैं। संकर औ रजाना दुनहू हनुमान दादा के ई प्रस्ताव ते बहुत मगन रहैं। पंडित हनुमान सुकुल चन्दा की तुलना मा उमिरि मा बड़े रहैं, लेकिन का कीन जाय। हनुमान बिधुर रहैं औ चन्दा बेवा दुनहू के कउनिव औलादि न रहै। दुनहू जवान रहैं,बेवा औ रणुआ कि जिन्दगी कउनिव जिन्दगी है-नकटा जीवै बुरे हवाल। गाँव समाज मा अबहिउ अइसी मेहेरुआ का अपसकुनी कहा जाति है। कउनेव कामे काजे मा बेवा मेहेरुआ का सबते पीछे धकियाय दीन जाति है,मानी वा कोई चंडालिनि होय। तेलियन के बिसय मा पंडित कबिता बनायेनि है-सुभ यात्रा के समय जो कहूँ तेली सामने आय जाय तो समझौ मौत निस्चित है-","सब बातें हो जाती हैं, पहले चंदा कहाँ नज़र आती थी फिर हनुमान दादा अपने आप ही समझ लेते थे। संकर और रजाना दोनों ही हनुमान दादा के प्रस्ताव में बहुत दिलचस्प रहते थे। हनुमान पंडित सुकुल के मुकाबले चंदा की स्थिति में बड़े थे, लेकिन उनको क्या करना था। हनुमान बहारहाल रहते थे और चंदा पत्नी दोनों के कामचोर नहीं रहे। दोनों जवान थे, पत्नी और बेटे दोनों का उत्पादन नहीं था। उनका जीवन दादी की जैसा होने को इच्छुक था - कुत्ता जीवित है या मृत है। गांव के सामाजिक नचितांकों में आकर, उन्हें मान्यता नहीं थी। दोनों ने स्त्री क्षत्रिय का काम किया, नाम में कोई आराम नहीं था, या कोई चम्पालिकानी साथ साथ नहीं थी। शिक्षित पंडित ने निर्मित किया है - यदि योग्य समय पर तेली आकर फिर घर समझें तो मौत तो निश्चित है।","The conversation continued, with Chandavati relenting and then Hanuman Dada taking charge. Both Shankar and Rajana were deeply engrossed in Hanuman Dada's proposal. Pandit Hanuman Sukul may be old in age, but what can he do? Hanuman is impotent and Chandavati is barren. Both are young and have no offspring to carry on their legacy. They live a miserable life, with no children to carry on their name. In the village society, they are seen as outcasts, cursed with the misfortune of not having any descendants. In the eyes of some, they are even seen as lower than chandalins, the lowest caste. The villagers have created false rumors about the oil traders, saying that if a telin (a member of the tel community) is seen during a journey, it is a sign of death."
5a0e1366-7cbf-4057-b7fb-cb4f782474b0,"अबहीं अपनि लाँग संभारौ,काल्हि दस बजे दरबार मा आय जायेव। तबहे बात होई। निरहूि जी का काफिला धूरि माटी उड़ावति भवा चला गवा। पत्रकार रामबरन अपनी गाड़ी ते आये रहैं। वहू सब खबरि लै के चलै लाग तो रामफल दुनहू हाथ जोरि कै उनकी वार बढ़िगे। कहिनि-‘भैया,अब जौनु हुइगा है तौनु लौटावा नाई जाय सकति है लेकिन बसि याक अरदास है कि हमारेि बदनामी न कीन्हेव। खबरि बनाओ लेकिन तनी हमरी उमिर क्यार ख्याल राखेव। भैया तनी अपने गाँव घर मा मुँह देखावै लायक रहै दीन्हेव बसि यहै प्राथना है।","अभी हम अपना सामान संभाले, कल दस बजे दरबार में जाएँगे। तब हम बात करेंगे। निर्भय जी का काफिला धूल और मिट्टी उड़ते हुए गुज़र गया। पत्रकार रामबारन अपनी गाड़ी से निकले और वे सब ख़बरें लेकर चले गये। तब रामफल ने अपनी हाथों को जोड़ कर दोनों के लिए दुआ की। वह बोले- ""भैया, अब जो होना है वह तो होने ही है, लेकिन मैं केवल इतनी अनुरोध कर सकता हूँ कि हम दोनों को लिंग्या ना पड़े। आप ख़बरें तो बनाऐँ, पर हमारी उम्र का ख्याल रखें। भैया, मुझे उम्रदराज के रूप में ऐसा देखने का अधिकार है। मेरी प्रार्थना यही है कि आप मुझे मेरे गाँव का घर देख पाईं।""","Now start making preparations, Ramphal will come to court at 10 o'clock. We will discuss things then. The caravan of Niraheu ji set off, throwing dust and dirt as they went. Journalist Rambharan came in his car and stood there. But when everyone started talking, Ramphal raised his hand. He said, ""Brother, now it's time for us to go back. I can't stop you from spreading the news, but I only ask that you don't bring shame to our name. Spread the news, but also take care of our reputation. Brother, it is our prayer that you return to your village with your head held high and continue to take care of your family."""
adcd695a-4216-4e35-956b-5de2d474e6d5,"दादा!जौन हुइ सकी तउन कीन जायी,अब हमका देर हुइ रही है। खबरि टाइम ते पहुँचैक चही। अच्छा राम-राम। तुम चिंता न करौ। सब चलेगे। दौलतिपुर मा ई बेरिया सन्नाटा छाय गवा रहै। अब बसि सकटू रहैं जो आगे बढ़ि कै परधान का सँभारेनि। रामफल कि हालति बिगरि गै रहै। अब गाँव के सब मनइन के आगे धोती कि लाँग के साथै उनकी सब कलई खुलि गै रहै। सकटू रामफल की धोती केरि लाँग लपेटि कै उनके पीछे कमर मा खोसि दीन्हेसि। हुसियार नाऊ रहबै कीन मौके के हिसाब ते सब ब्यौहार वहिका आवति रहै। रामफल का पकरि के घर की वार चल दिहिसि-","पुछिनहि हम पे।

दादा! जब हो सके तो कर लेंगे, अब हमें हो रही है ठेस। देखो टाइम पर पहुंचकर खुब राम-राम। तुम चिंता मत करो। बस सब ठीक हो जायेगा। दौलतिपुर में एक अभिशाप हो गया है। अब भी सकटू जिसके पीछे बढ़ने के लिए प्रधान का समर्थन कर रही है। रामफल की स्थिति बदलती जा रही है। अब गाँव वालों के हर मनुष्य समक्ष उनकी पोंस का खोला हुआ है। सकटू ने रामफल की पोंस अपनी पोंस में लपेट कर, उनके पीछे खड़ी हुईं। तब उन्होंने ठीक से बात सुनी, क्यूँकि उन्हें बेहतरीन मौका मिल गया है। रामफल को पकड़कर आगे आई, घर की गली में वार चलाकर गाँव वालों से हम पूछेंगे।","""Grandfather, let's do what can be done, now we are getting late. We should reach on time. Alright, Ram-Ram. Don't worry. Everything will be taken care of. There is a strange silence in Daulatipur. Now, only Sakatu remains who can take care of the arrangements for the headman. Ramphal is not in a good condition. Now, in front of the whole village, his dhoti is untied and his waist is exposed. Sakatu ties Ramphal's dhoti and supports his waist. He remains alert, taking care of everything according to the situation. Ramphal's relatives start arguing outside the house."
a542c27c-6346-463b-9e80-1e4f0180e9cd,"रस्ते मा सकटू रामफल का समझायेसि-'दादा,न होय तो ई पत्रकार'भैया रामबरन कि सेवा गाँधी वाले कागदन ते कै देव। का मतलब? गाँधी वाले कागद क मतलब गाँधी छापवाला नोट,माने रुपया। कहति तो ठीक हौ भैया सकटू,लेकिन पता नहीं यू मानी कि न मानी।","पथ पर सकटू ने रामफल से समझाया-""दादा, अगर वह नहीं तो यह पत्रकार हो गया है। भईया रामबरन की सेवा गांधी वाले कागजों को दे दो। उसका मतलब क्या है? ""गांधी वाले कागज"" का मतलब गांधी वाला नोट, अर्थात् रुपया है। तो पता लगाओ उस पर इसे मानता है या नहीं।","Output: On the way, Sakatu explained to Ramphal, ""Dada, if not that, then he is a journalist. Brother Rambarn's service to Gandhi involved making paper flags. What does that mean? 'Gandhi's paper' means Gandhi's printed note, meaning money. It might be right, Sakatu, but I don't know whether he believes it or not."""
a3adc2ed-42bf-4a53-af92-4d7197569c9d,"कोसिस कै लेव। कमते कम तुम्हार नाव तो अखबार मा न छापै। सिवपरसाद औ बिनोद जौन कीन्हेनि ऊ सब छोटकउनू करवायेनि तुम तो बसि उनका साथ दीन चहति रहौ। अब तो कुछौ समझि मा नही आय रहा। दादा,आँय तो रामबरन तुमरिही बिरादरी क्यार लेकिन काम धन्धे मा बिरादरी केरि सरम वहिके लेखे कोई चीज न आय। हमारि राय मानौ तो याक पाँच कि गड्डी पत्रकार तीर अबहीं पठय देव खबर छपै ते पहिले जो हुइ सकै इंतिजाम कै लेव।","Output: कोशिश करो। कम से कम अपना नाम अखबार में तो ना चापओ। सिवप्रसाद और बिनोद जो कुछ भी कीya, उसका छोटकौनों में ठीक करवाएो। तुम तो बस उनके साथ दीनबंधू बनी रहो। अब ना कुछ ठीक समझ आता है। दादा, हम तो तुम्हारे आयावर राम बागरन् भाई-बंधवी के प्रयासों को दे रहे हैं। अब कुछ टाँग मिले या ना ऊसे ना तुम्हारी बिरादरी के ताबादलों को कोई चीज़ खारिज न करने हों। हमारा मानना है कि कुछ विश्लेषण किया जाए यह खबर अख़बारों में पढ़ने की कुमाइ ना खाए। सबसे पहले उस इंतज़ाम को सामने रखने का प्रयास करो।","""Do some effort. At least your name won't be printed in the newspaper. Sivaprasad and Binod have done everything. You are just going along with them without any desire. Now, nothing seems to make sense. Dad, even Rambaban belongs to your clan but he doesn't write anything related to our community in his work. If our opinion is valued, then at least we should send the news to five important journalists and make arrangements beforehand."""
1f20f888-9aef-4cf1-96a8-9cdc152c503c,"ऊ हमते पैसा न लेई बिना पैसा तुमारि कोई मदतिउ न करी आजु उनकी घिग्घी बँधिगै रहै । तनिक देर सोचि बिचारि के परधान जी ठाढ़ भे ,बोले -‘आदर जोग्य मंत्री निरंजन परसाद निरह् जी , एस.डी.एम.साहेब ,पत्रकार भैया रामबरन जी औ गाँव जवारि के सब भैया बहिनी द्याखौ तुलसी बाबा कहिगे हैं -जो जस करै सो तस फल चाखा । आजु हमका हनुमान दादा केरि बहुत यादि आय रही है । कोई तीस साल पहिले हनुमान औ चन्दावती क्यार बिहाव हमहे करवायेन रहै । तब यू न सोचेन रहै कि हमका यहौ दिन द्याखैक परी। अबहीं हनुमान भैया का गये महिनौ नहीं बीता कि द्याखौ चन्दावती औ उनके साथ कुंता दिदिया दुनहू चली गयीं । चली का गयीं उनकी हत्या कै दीन गय । अतना कहिकै परधान अपनी आँखी प्वाछै लागि । उनका गला भारि गवा । फिर संभरि के आगे बोले -अब हत्या मा को साथ देई चहैं सिवपरसाद होय चहै बिनोद ,चहै छोटकउनू होंय चहै रधिया होय हत्या करै वाले के साथ हम नहीं हन । बात या है कि मंत्री जी यू मामिला पचास बिगहा खेती क्यार है । हनुमान भैया के नांव पचास बिगहा जमीन है । उनके न रहै के बादि कानूनन उनकी जमीन पर उनकी औलादि क्यार हक होयक चही ,लेकिन उनकी कौनिव औलादि न रहै । चन्दावती उनकी बेवा रहै । हनुमान भैया अपन सबियों जमीन जादाति के हक चन्दावती का दीन चहति रहैं । छोटकौनू औ सिवपरसाद का यू सब मंजूर न रहै । खास कइकै जमीन क्यार हक चन्दावती का न मिलै यह कोसिस सिवपरसाद केरि रहै । यहे बदि चन्दावती घर ते निकारि दीनी गई । लेकिन चन्दावती औ कुंता फूफू कि हत्या ई कीन्हेनि है यहि बात पर हमका बिस्वास नही होति है । लेकिन हाँ हम यू जरूर चहित है कि चन्दावती औ कुंता फूफू के हत्यारेन का कड़ी सजा जरूर मिलैक चही । पुलिस पता लगाय लेई कि ई दुनहू बुकावाली मेहेरुआ कहाँ ते आयी रहैं औ कहाँ चली गयीं ? जो कौनौ और मनई मुसलमानन का बदनाम करै कि खातिर अइस काम कै रहा है तो वहिका डबल सजा मिलैक चही । काहे ते जो ऐस काम कै रहा है वहु इंसानियत के साथ याक धरम के मनइन का बदनाम कीन चहति है । अब एस.डी.एम. साहेब बतावैं कि बुर्का मिले कि नाहीं ?'रामफल अपनि बात खतम कीन्हेनि तो मंत्री एस.डी.एम.कि तरफ इसारा कीन्हेनि । एस.डी.एम. साहेब बतायेनि 'मंत्री जी यू बड़ा संगीन जुर्म भवा है । जो गुनहगार पकरे नहीं गये उनका बहुत जल्दी ढूँढ़ि ल्याबै । कानून के हिसाब ते सबका सजा मिली । हम चौबिस घंटा मा सब पता लगाय ल्याबै , बसि गाँव मा सांती बनाये राखेव सब जने । जहाँ वारदात भै रहै ऊ पूरा कुंता क्यार कमरा सील कै दीन गवा है । रधिया,सिवपरसाद औ छोटकउनू सबका गिरफ्तार कै लीन गवा है । संकर,",,"त्योंही से असल घटि कबीता सी थे हन । लेकिन बाकी सब  सशक्त रहिरि जायै । रधिया,सिवपरसाद औ पुलिसलोग कि मनई कि गिरफ्तारिया कि अपने आप मिलबैक नहीं क्यार है ।

""Worry not, we will not take a single penny from you. Without money, how can we help you? Even today, their influence traps us. After a short while of thinking, the headman spoke up - ""The honorable Minister Niranjana Prasad Niranjanji, SDM sahib, journalist brother Rambiranji, and all the brothers and sisters of the village who have taken shelter under the guidance of Tulsi Baba say - whatever you sow, so shall you reap. Today, memories of Hanuman Dada have come flooding back. Around thirty years ago, Hanuman and Chandavati's marriage was arranged by us. We never thought that this day would come. Just a month ago, Hanuman brother passed away and now, Chandavati and their sister Kunta are no more. They were murdered. Hearing this, the headman's eyes filled with tears. He choked up and continued - ""Now, to make up for the murder, we need to unite Shivparsad, Binod, Chotkaunu, and Radhiya. We cannot let this happen with the person who committed the murder. The Minister has fifty bighas of land; Hanuman brother's name is on fifty bighas of land. After his death, the law states that the land belongs to his children, but he has no children. Chandavati is his widow. Hanuman brother's brothers want the land for themselves; they don't care about Chotkaunu and Shivparsad. They especially want the land that belongs to Chandavati. The entire village believes that Chotkaunu and Shivparsad are guilty. The police are investigating where they came from and where they went. Anyone who tries to defame Muslims in this way and commit such deeds will receive double the punishment. Those who commit such acts are defaming humanity and religion. Now, SDM sahib, did you find the burka or not?"" Rambiran finished speaking and the Headman didn't say anything. SDM sahib said, ""Minister Ji, this is a very serious crime. Those who have escaped will soon be arrested. Everyone will receive punishment according to the law. We will find out within twenty-four hours; keep the village peaceful. The spot where the incident happened, lock it up. Radhiya, Shivparsad, and Chotkaunu are all arrested. Shankar, he was clear of any suspicion from the beginning. But, all the rest might end up in a lot of trouble, Radhiya, Shivparsad, and the police will not get away with their involvement in the crime. They will be caught sooner or later."""
99bbb5fa-53e4-4baf-b1af-0d9eb72c6aed,"﻿दौलतिपुर गाँव मा चंदावती कि माँगै पूरी करै कि जिम्मेदारी सरकार परदीप का लौंपि दीन्हेसि रहै । परदीप समाज कल्याण विभाग मा अधिकारी हुइगा रहै । मीरा ते वहिकी परेम कहानी तनिक अउरु आगे बढ़िगै रहै लेकिन दुनहू अबहीं कउनेउ नतीजे तक न पहुँचे रहैं। निरहू कि वा चिट्ठी कइयौ जनी लइकै पढ़ेनि । अब दौलतिपुर की जादातर मेहेरुआ जागरुक हुइ गयी रहैं ,जौनी साक्षर न रहै वहू वहि चिट्ठी का हाथेते छुइकै देखिन । निरहू फोन ते मीरा ते बात कीन्हेनि । हालाँकि यू कहना कठिन रहै कि यहि लड़ाई मा मेहेरुआ जीतीं कि हारी लेकिन दौलतिपुर मा मीरा कि मास्टरी चलै लागि रहै । मेहेरुआ देबीदल के कमरे पर अपने आप आवै लागीं रहैं औ चन्दावती कि वहै कबिता गावै लागी रहैं-गुँइया मोरी डटिकै रहौ । गुँइयाँ मोरी बचिकै रहौ । दरद अपन आपस मा खुलिकै कहौ।","""दौलतिपुर गाँव में चंदावती अपनी दावेदारी सरकार से मांग कर रही हैं। उनकी जिम्मेदारी सरकार की ओर से जारी की गई लाँप देने की है। दानेदार समाज कल्याण विभाग में कार्य करने वाली मीरा और उसकी वहिकी जबकि ये स्तानी जल्दी से आगे बढे चाह स्वभाव का नतीजे तक नहीं आ सके हैं। दौलतिपुर गाँव में आम आदमी मेहरुआ अब जाग्रारक प्लैट दे गए हैं, सब जानते हैं कि इस आज़ाद फौज की लड़ाई जो महनत भूपेंद्र सिंह हर नहीं उत्ते परंतु इस लाँप तक पहुँचे बक़ी हैं या नहीं। मात्र एक प्रहियों जो सनमय फौज बमबमा का ये जैसे मांके दोनों बल्टोंनी तपफी बना दी गई हों नहीं पहुँचे, मीरा पहुँचों और ले गई जरूर लापा। हालाँकि जनसाधरण संयोग कष्ट लिए जाते हैं और पहुँचों जब भी हैं लोगों के धार की छवि काट गयी हो सकते हैं। दिलचस्प है कि अपनी मांगों पर वहं अपनी त्वरित छवि बनाते हैं। पैसे अनडोडे पढ़ने मात्र मतलब परीक्षा ले गए जाते हैं। प्रतिक्रिया यापन कर जाने पर सहज हो जाएंगे, मात्र यह सूचनाओं को बढ़िया ख़िलाफ से पढ़ी जा रहे हैं। संगी वार्ता प्रवहन तो किया जाता है। यही दौलतिपुर माँगों का मेहरहैरया है। सहज बेजनी आपल सोचने मात्र कैं लिखत है और मांग Otherwise।""","In Daulatipur village, Chandavati is demanding that the responsibility be taken by the government and the lamp of Pardeep Be alerted. Pardeep is an officer in the Department of Social Welfare. Meera continues to advance further with the story of Vikram and Prem, but they have not yet reached a conclusion. A letter or a letter is written and read. Most meherua people in Daulatipur have become aware of it, seeing that most of them are illiterate and seeing the letter in her hands. Nirahu spoke to Meera on the phone. Although it is difficult to say that Meherua won or lost in this battle, Meera's mastery continues in Daulatipur. Meherua's debil room is getting on its own and Chandavati is reciting her poem - ""My Gudiya is still awake. Gudiya is still hiding."" The two share their sorrows."
