uuid,awadhi_text,hindi_text,english_text
e6ed137f-9a2f-4b8e-8055-8ac0c362f29c,"हमरे समाज मा मुँह देखाई,मेंहदी हरदी,जनेऊ अउर फ़िर मंडप सजाय के वोहमा पंडित के द्वारा सारी बिधी निभाई जात है । सामान्यतया माडव छाय के अउर शाम के समय शादी के रसम निभाई जात है । बिवाह से सम्बन्धित बहुत से रसम होत है लडका-लडकी के गाँठ जोड के मंडप मा फ़ेरा होत है अँगने का साक्षी मान के सात बचन ले थें। अउर फ़िर लडका-लडकी के माँग मा सिन्दूर लगावा थय । उनका मंगल सूत्र पहनावा थय । यह तरह से सारी बिधी होय के फ़िर शादी सम्पन्न होत है ।","हमारे समाज में मुँह देखाई,मेंहदी, जनेऊ और फिर मंडप सजाकर पंडित द्वारा सारे रस्में निभाई जाती हैं । आमतौर पर दोपहर और शाम के समय शादी की रस्में आयोजित की जाती हैं । विवाह से सम्बंधित कई रस्में होती हैं जैसे लड़का-लड़की की गाठ जोड़कर मंडप में फेरे लिए जाते हैं और उनके दोनों माँएं साक्षी होकर सात वचन देते हैं । पुनः दोनों की माँग में सिन्दूर लगाया जाता है, और लड़के को मंगल सूत्र पहनाया जाता है । इसी तरह से सारी रस्में पूरी होने के बाद शादी सम्पन्न होती है ।","In our society, the tradition of arranging a wedding involves the application of henna, turmeric, and the donning of sacred thread by the groom, followed by the priest performing all the rituals at the decorated wedding pavilion. Usually, the ceremony takes place in the evening, with the participation of relatives and friends. There are many rituals associated with the wedding, such as the exchange of garlands between the bride and groom at the pavilion, with the witnesses taking seven steps as a testament. Then, the groom places sindoor on the bride's forehead, adorns her with a mangalsutra, and completes all the rituals, leading to the successful completion of the wedding."
40a0df46-d769-4cf2-b4cb-4efde6829fc9,बियाह के रसम कय दिन अउर समय पंडित पत्रा देख के बिचार के तव निशिचित करा थें । बिवाह के रसम मा सब घर वाले न्योता जा थें अउर मुख्यत:जैसे घर कय मुखिया हैं तौ वे चले थें तव होय जा थय शादी । बिवाह के रसम मा मनई उत्तर का मुँह कयके बैठा थें ।,विवाह के रस्मों के दिन और समय पर पंडित पत्रों को देखकर मनन करके तुम्हारे घरवालों ने चिन्तन किया कि कब विवाह किया जाए। विवाह की रस्में में सभी घर के सदस्यों को निमंत्रण जाता है और सबसे अधिकांशता घर के मुखिया अपने आदेशों के अनुसार गतिरोध के बाद शादी के लिए जाते हैं। विवाह की रस्मों में उत्तर देने वाले का मुँह बैठा हुआ होता है।,"On what day and at what time, the pandit should look at the letters and carefully determine the auspicious date for the wedding. For the wedding rituals, all family members should be invited and especially the head of the household should go to confirm and oversee the wedding. In the wedding rituals, the bride's family sits facing the North."
e33cf731-2677-48e8-8227-4c0c588305f1,"बिवाह के रसम मा मुँह देखाई,जनेव,हरदी,मेंहदी अउर सिन्दूर-दान बहुत सी रसम होत है । बियाह के रसम मा माडव छावा जात है अउर मायन होत है वोहमा अउर गुड-चावल लैके दौरी मा तलाव पय सब जा थीं अउर फ़िर बियाह मा जनेऊ,हरदी,अउर मंगलसूत्र,सिन्दूर लागा थय । बियाह कय रसम मम्मी-पापा अउर पंडित के द्वारा पूरी कीन जात है ।","विवाह के रस्मों में मुंह दिखाई, जनेऊ, हल्दी, मेहंदी और सिंदूर-दान बहुत सी रस्में होती हैं। विवाह के रस्मों में अस्थम छावा जाता है और मझे होता है कि वहां गुड़-चावल का तलाव पानी से भरा होता है फिर विवाह में जनेऊ, हल्दी, मंगलसूत्र और सिंदूर लगाए जाते हैं। विवाह के रस्मों को माँ और पिताजी करवाते हैं और पंडित द्वारा पूरा किया जाता है।","The marriage ceremony involves many rituals such as the exchange of rings, wearing the sacred thread, henna and applying vermillion on the bride's forehead. The main part of the marriage is the ritual of 'maadva' where the bride's father gives her hand in marriage and the couple takes seven rounds around the sacred fire, while the priest recites mantras. During the marriage, the bride's family prepares a dish of sweet rice and offers it to the groom's family. After the marriage, the groom is given a sacred thread, henna, and a wedding necklace, and the bride is adorned with vermillion. The wedding rituals are completed by the parents and the priest."
04ca7b87-484b-40bf-9cf5-62e48b6dc8b7,"बियाह के पहिले मायन होत है वोहमा बरा,दाल-चावल रोटी बना थय। अउर वोकरे बाद वियाह के बाद भोज होत है। वोहमा पूडी-सब्जी बना थय । बियाह के रसम कय व्यवस्था लडकी के घर वाले करा थें अउर लडकी के मम्मी-पापा करा थें अउर वोहके खर्चा घर के मुखिया उठावा थें ।","बियाह के पहिले घटिया होत है वोहमा बरा, दाल-चावल और रोटी बना होती है। और वियाह के बाद भोज होता है, जहाँ पूडी-सब्जी बनाई जाती है। बियाह की रसम में व्यवस्था लड़की के घर वालों द्वारा की जाती है और लड़की के माता-पिता करते हैं। और उनका खर्चा घर के मुखिया को उठाना होता है।","Before the wedding, there is a lot of preparation. Dal, rice, and roti were made. And after the ceremony, there is a feast. Puri and vegetables were made for that. The wedding ceremony is arranged by the girl's family and the girl's parents take care of everything and the expenses are borne by the head of the household."
56658aa0-9cac-47c1-9275-760e31664a5d,"मरे हियाँ बियाहे के बाद माडव उचारा जा थय वोहके बाद कोहबर कय पूजा हो थय जेहमा बरा,भात अउर रोटी बना थय । हमरे समाज मा म्रित्यु से सम्बन्धित श्राद्ध होत है वोहमा सबका मुण्डा कीन जात है। अउर फ़िर कच्चा खाना बना थय। वोहमा जैसे दाल,चावल,रोटी। अउर वोकरी बाद फ़िर तेरही होत है जेहमा पूडी बना थय अउर फ़िर एक साल बाद बरखी होत है ।","""माडव के बाद कोहबर के पूजा होती है, जिसमें भात और रोटी बनायी जाती है। हमारे समाज में मृत्यु से सम्बंधित श्राद्ध होता है, जिसमें सबका मुण्डन किया जाता है। फिर कच्चे खाने का आयोजन किया जाता है, जैसे दाल, चावल और रोटी। और तेरहवीं का आयोजन भी होता है, जिसमें पूडी बनाया जाता है। और एक साल बाद बरखाई होती है।""","After the death of my heart's beloved, the funeral rites were performed. Then there was a ceremony for the first year after the death, in which rice and roti were made. In our society, there are rituals related to death and everyone's mundan (head shaving) is done. Then there was a meal of raw food cooked, such as lentils, rice, and roti. And then there is terahi (13th day after death) when pudi (a dish) is made and after a year, barkhi (anniversary) is celebrated."
0d6595f0-612a-48cc-aa9a-cb03e2077658,"सामान्यत: आम के पेडे के नीचे अउर दिन मा म्रित्यु कय रसम होत है । म्रित्यु से सम्बन्धित श्राद्ध होत है दसयें दिन वोकरी बाद फ़िर तेरह दिन पय तेरही होत है अउर फ़िर एक साल बेरवाज कीन जात है कोनव भी त्योहार नही मनावा जातय फ़िर एक साल बाद बरखी हॊ थय फ़िर उनका विदा कीन जात है जेहकय म्रित्यु भा रहा थय उनका सारा सामान दय के जैसे की चूल्हा,बरतन,सीधा सब दय के तव उनका विदा कीन जात है ।","सामान्यतः आम के पेड़ के नीचे एक ऐसा विधि प्रचलित है, जब मोती जीवित था तो एक विशेष रस्म होती थी। यह भावुक रस्म मृत्यु के सम्बंध में होती है। दसवां दिन के बाद उसे वोकरी बाद कहते हैं और बारहवें दिन के बाद यह तेरहवें होती है। और फिर साल के दूसरे हिस्से को असमर्थ दृढ़ता के साथ हटा दिया जाता है, पर ये उपवास का त्यौहार नहीं माना जाता है। इसके बाद एक साल के बाद यादव उसके लैग Views देते हैं। फिर वह विदा कीन करवा दिया जाता है, जो मर भी रहा होता है। उस्ते उनके सारे प्रयोजनों की तरह दैनिक चमचमाहट, कल्पनाहिन और सीधी सब उन्हें दिया जाता है। और विदा की याद करता जाता है।","Usually, under the mango tree, on the day of death, a funeral ritual takes place. Offerings are made for the deceased. This ritual is performed for ten days after the death, then for thirteen days after. Then, after a year, a memorial ceremony is held. No other festivals are celebrated during this time. After one year, a feast is held and the deceased's belongings are given away, such as the stove, utensils, and bedding."
41ae9a6e-421f-4f8d-a16b-ac95c13431a8,म्रित्यु के रसम मा सब रिश्तेदार अउर गाँव वाले अउर सब समाज का न्योता जात है । म्रित्यु के रसम मा मनई दक्खिन का मुँह कय के बैठा थीं । म्रित्यु के रसम मा श्राद्ध कीन जात है वोहमा जे दाग देहे रहा थय ऊ आपन मुंड मुडावा थय अउर आपन पूरा गाँव वाले परिवार वाले मुंड मुडावा थें अउर फ़िर तेरा दिन पय तेरही हो थय। अउर फ़िर बरखी हो थय एक साल पय ।,"मृत्यु के रस्म में सभी रिश्तेदार, गाँव वाले और समाज के सभी लोगों को आमंत्रित किया जाता है। मृत्यु के रस्म में मनाई दक्षिण की ओर मुँह करके बैठा जाता है। मृत्यु के रस्म में श्राद्ध किया जाता है जिसमें जो दाग शरीर पर बने होते हैं, उनको अपने मुंड के मुड़े हुए तरीके से छाँटना होता है और आपके पूरे परिवार के लोग भी अपने मुंड पकड़कर ढीले हो जाते हैं और फिर तुम्हारा दिन पूरा होता है। और फिर बरसात का साल भी लग जाता है।","In the ritual of death, all relatives, villagers, and members of society are invited. In the ritual of death, the women of the house sit facing south. In the ritual of death, offerings are made and if there are any marks on the body, it is turned over and the entire family and village turn them over, and then the thirteenth day is observed and a year of mourning begins."
5d011c95-7a4a-45a0-b427-71bee2edcaf7,"म्रित्यु के रसम मा जेहकय म्रित्यु भय रहा थय वोहका जेतना चीज पसन्द रहा थय ऊ सारा सामान दीन जा थय अउर खटिया अउर बरतन ,सीधा अउर फ़िर कपडा चप्पल ई सब दय के तव फ़िर विदा कीन जात है ।","मृत्यु की रस्मा में जब मृत्यु आ गयी थी, वहका जितना कुछ पसंद था वह सब दान कर दिया गया था, लेकिन बिस्तर और बर्तन, सीधे और फिर चापल सब दिये दिये कुछ पसंद करके तब उसका विदा हो गया।","During the rituals of death, there was fear of death among those who loved worldly pleasures. All their belongings were given away, the bed, utensils, clothes and shoes, and then they bid their farewell."
15ea3b21-1de7-47db-a4cd-978858a78772,"म्रित्यु के रसम जैसे की अगर केहू कय मेहरारू मरी रहय तव उनके पति करा थें अउर केहू वस केहू कय बाप खतम भा रहय तव वोहकय बडे बेटवा करा थें । म्रित्यु के सात दिन बाद श्राद्ध होत है जेहमा कच्चा खाना बना थय दाल,चावल,रोटी,फ़िर तेरही मा पूडी- सब्जी,बना थय । फ़िर बाद मा एक साल बाद बरखी होत है वोहमा भी पूडी-सब्जी बना थय ।","मृत्यु के अन्तिम संस्कार की भांति, अगर कोई व्यक्ति मर जाता है, तो उसके पति उसे कार्यकर्ता करते हैं और कोई व्यक्ति उसके परिवार के पुरुष अग्न्यादेव निवेश हो जाते हैं। उसके पिता उसकी भांति और उसके बड़े बेटे कार्यकर्ता करते हैं। मृत्यु के सातवें दिन श्राद्ध किया जाता है, जिसमें कच्चे भोजन का निर्माण किया जाता है जैसे कि दाल, चावल, रोटी और फिर तेहरी में पूड़ी-सब्जी बनाई जाती है। उसके बाद एक साल के बाद, बार्युत होता है जिसमें भी पूड़ी-सब्जी बनाई जाती है।","After death, if someone's wife dies, her husband performs her last rites, and if someone's father passes away, their eldest son performs the rituals. Seven days after death is the shraadh, in which simple food like lentils, rice, bread, and thirteen dishes made of wheat flour and vegetables are prepared. After one year, a ceremony called ""barhki"" is performed, in which similar dishes are made again."
5144ab99-e07b-4983-8a39-45622d5a3ffe,"म्रित्यु के रसम कय खर्चा जेहकय म्रित्यु भय रहा थय वोहके घर वाले उठावा थें अउर ई रसम पूरा परिवार मिल के करा थय । हमरे हियाँ जेहकय म्रित्यु भा रहा थय वोहका नउहाय के फ़िर वोहका सारा सजाय के जैसे कि अगर लडकी कय म्रित्यु भा रहय तव उनके रंग,सेन्दुर,मंगलसूत्र,चूडी,कंगन,पायल,बिछुआ पहिनाय अउर साडी पहिनाय के फ़िर विदा कीन जात है अउर फ़िर उनका घाटे पय लय जा थें या फ़िर गाँव मा ही दफ़नावा जा थय या तो जलाय दीन जात है अउर फ़िर दाग दीन जात है अउर फ़िर दस दीन बाद श्राद्ध होत है अउर फ़िर तेरह दिन बाद तेरही हुआ थय। अउर फ़िर एक साल बेरवाज करे के बाद फ़िर बरखी हो थय ।","मृत्यु के रस्म के खर्च जो था, उसके कारण मौत हो रही थी, उसके घरवाले उठाते थे और फिर उस रस्म को पूरे परिवार के साथ कराते थे। हमारे यहाँ भी मृत्यु हो रही थी, उसके लिए नौहाय की जगह सारे सजाकर जाता था, जैसे कि अगर भाई की मृत्यु होती तो उसके रंग, सिन्दूर, मंगलसूत्र, चूड़ियां, कंगन, पाजेब दाले जाते थे और साड़ी बांध कर विदा कीन जाती थी। फिर उनका घाटे लाने जाते थे या गांव में दफ़नाया जाता था या फिर उन्हें जलाया जाता था और उनके लिए दस दिन तक श्राद्ध किया जाता था और तेरहवीं दिन अष्टमी होती थी। उसके बाद एक साल गुजरने के बाद बारहवीं था।","The cost of death was expensive, but the family of the deceased managed to collect the necessary funds. In our society, if someone dies, the family has to bear all the expenses, including the cost of cremation or burial. Then, after thirteen days, a ceremony called Bhog takes place. After one year, a ritual called Barhki is performed. This tradition has been followed for generations. When a girl dies, her family dresses her up with all her jewelry, sindoor, mangalsutra, bangles, anklets, and puts a saree on her before saying goodbye to her. Then, they either take her to the riverbank or bury her in the village or cremate her. They light a fire, and the ashes are dispersed. Then, on the 13th day after her death, a shradh ceremony is performed, and after one year, a Barhki ceremony is held. This tradition continues to be followed even after one hundred years."
e353dd05-72db-4ab7-bf38-62a87a217b9b,"जादातर जनम कय रसम घर पय मनाई जा थय अव नामकरणव घरय पय कीन जात है लेकिन केहु-केहु आदमी जौन अहय येहका मन्दिर जैसे धार्मिक स्थानव पय कीन जात है । जनम अउर नामकरण कय रस्म मामा ,फ़ूफ़ा,चाचा,दादा अउर पूरा परिवार रहत है अउर रिस्तेदार व्यवहारिक का न्योता दीन जात है ।","आमतौर पर लोग अपने घर पर जन्म और नामकरण का रस्म मनाते हैं लेकिन कुछ लोग ऐसे भी होते हैं जो अपने घर को एक धार्मिक स्थान की तरह बना लेते हैं। इसलिए उनके घर में जन्म और नामकरण के रस्म को भी बहुत धार्मिक तरीके से मनाया जाता है। उनके मामा, फूफा, चाचा, दादा और पूरे परिवार को इस अवसर पर बुलाया जाता है और उनके साथ रिश्तेदार व्यवहारिक तकरीर की जाती है।","Mostly, birth and naming rituals are celebrated at home, but some people also make these occasions special by conducting them at temples or other religious places. These rituals are traditionally attended by the entire family and extended relatives are invited to participate in the festivities."
32ff2d54-4ff9-4daa-a68e-9641e3a5dc43,"जनम अउर नामकरण के रस्म के समय मनई पूरब के दिशा मा मुँह कयके बैठा थीं बाकी सब उत्तर दिशा मा मुँह मा  मुँह कय के बैठा थीं । जनम अउर नामकरण करय रसम वैदिक विधि से कीन जात है । जनम अउर नामकरण के रस्म मा हलदी ,चन्दन,रस,कलावा ,कलश,पान कय पत्ता इत्यादि बहुत सामान लागत है ।","""जन्म और नामकरण के समय आवधी पूर्व की दिशा में मुख डिबाकर बैठी थीं, बाकी सब उत्तर दिशा में मुख सामने रखकर बैठी थीं। जन्म और नामकरण का रिवाज वैदिक विधि से किया जाता है। जन्म और नामकरण के समय हल्दी, चंदन, रस, कलावा, कलश, पान के पत्ते आदि बहुत सारे सामान का खर्च होता है।""","At the time of Janam and Namkaran ceremony, the mother sat facing the East, while everyone else sat facing the North. The Janam and Namkaran rituals are performed according to Vedic tradition. Many items such as turmeric, sandalwood, juice, sacred thread, pot, and betel leaves are required for the Janam and Namkaran ceremony."
207b31bd-6f5d-43be-ab39-5580aab6d220,"लरिका कय नामकरण लरिका के परिवार वाले करा थीं मौके पय नामकरण पंडित जी के सामने कीन जात है । जनम अउर नामकरण कय रस्म लरिका कय माता अउर परिवार वाले करा थें । जनम अउर नामकरण के रस्म के बाद भोज कीन जात है जेहमा बरा,फ़ुल्लौरी ,उर्द,भात, पूडी-सब्जी सब बनत है ।","लरिका के नामकरण के समय, उनके परिवार ने पंडित जी के सामने नामकरण की समारोह आयोजित की। जन्म और नामकरण के रस्म को लरिका की माता और परिवार ने किया। इसके बाद भोज का आयोजन किया गया जिसमें बड़ा, फूल-फुल्लौरी, उरद दाल, भात और पूडी-सब्जी बनायी गयी थी।","Larika's naming ceremony was held at home in front of Pandit Ji. The ritual of birth and naming was performed by Larika's mother and family. After the ritual of birth and naming, a feast was arranged which included delicacies like bara, fulauri, urd, bhat, pudi-sabzi and all other dishes."
39f5014b-6448-4a43-aad2-0fa0cc2a863a,जनम अउर नामकरण के रस्म के समय लरिका कय महतारी-बाप अउर घर वाले व्यवस्था करा थें अउर वई सब खर्चा उठावा थीं । पड़ित समय बतावा थीं । हमरे समाज मा लडका-लडकी गोदभराई के कार्यक्रम मा मिला थीं जेहमा एक दूसरे का देख के बातचीत करा थें पसन्द करा थीं वोकरे बादय शादी तय करा थीं ।,"जन्म और नामकरण के समय, लड़की के माता-पिता और घरवाले व्यवस्था करते थे और उन सब खर्चों को उठाते थे। पुजारी समय पर बताते थे। हमारे समाज में लड़का-लड़की की गोदभराई के कार्यक्रम में हम एक दूसरे से मिलते थे और देखकर बातें करते थे और उसके बाद से यह अपने पसंद के साथ शादी के लिए तय करते थे।","During the time of birth and naming ceremony, Larkia's parents and housemates made all the arrangements and took care of all the expenses. The pandit would determine the auspicious time. In our society, boys and girls would meet during the godbharai program and talk to each other, and if they liked each other, they would decide to get married later."
7ba9074e-b13c-471f-b291-730d95e522bd,हमरे हियाँ लडका के घर वाले जौन अहय लडकी देखय जा थीं लडकी पसन्द आय जात है तब वोकरे बाद लडका- लडकी के पिता आपस मा बात-चीत कय के तब शादी कय दिन तिथि रखा थीं । लडका-लडकी खोजय कय जिम्मेदारी प्रमुखत: लडकी- लडका के पिता कय रहा थय पिता के ना रहे पय वह घरे कय जे जिम्मेदार आदमी रहा थय वोहकय रहा थय ।,"हमारे हियाँ लड़के के घर वाले जौन अहय लड़की देखने गए थे। उस लड़की को पसंद करने के बाद, उन्होंने बाद में लड़के और लड़की के पिता से बात-चीत की और शादी की तिथि और दिन निर्धारित की। लड़का और लड़की को खोजने की जिम्मेदारी प्रमुखतः लड़की के पिता के ही थे। पिता की भांति कोई और जिम्मेदार आदमी नहीं था, वही घर का जिम्मेदार था और वह ही रहने के लिए भी जिम्मेदार था।","In our family, when the boy's parents saw the girl, they liked her. After that, the boy and girl's fathers talked to each other and decided on a date for the wedding. The responsibility of finding the boy and girl was mainly on the girl's father, as he was the one who was responsible for their household. Even after the boy's father passed away, he continued to take care of their household responsibilities."
f8de3e48-d953-4918-ba8c-0fd439870235,"हमरे समाज मा शादी के रस्म से सम्बन्धित गोदभराई,वरिक्षा ,तिलक वोकरे बाद गौना तक कय रस्म निभाई जात है । सामान्यत: लडकी के घरे पय रात के समय बियाह कय रस्म होत है । मुख्यत: बियाहे मा सिन्दूरदान होत है जौन रात मा कीन जात है एकरे अलावा शादी मा दुआरे कय चार ,पवपूजी ,खिचडी अउर तमाम अलग -अलग रस्म निभाई जात है ।","हमारे समाज में शादी के सम्बन्ध में गोदभराई, वरिष्ठा, तिलक व वोकरे के बाद गौना तक की रस्में निभाई जाती हैं। सामान्य तौर पर लड़की के घर पर शादी के रस्म रात में होते हैं। मुख्य रूप से शादी में सिंदूरदान किया जाता है जो रात को किया जाता है। इसके अलावा शादी में द्वार पूजा, पद पूजा, खिचड़ी और अन्य अलग-अलग रस्में भी होती हैं।","In our society, the customs related to marriage such as godbharai, variksha, and tilak are carried out until the gona ceremony. Usually, at the girl's house, the marriage ritual takes place at night. Mainly, sindurdaan is done during the marriage, which is applied on the bride's forehead on the wedding night. Apart from this, there are four main rituals that are performed during the marriage - chaar, pavpooji, khichdi, and various other separate rituals."
50b456b5-6419-4a7f-bcce-669a7db452a2,"बिवाह कय रस्म कय दिन अउर समय पंडित जी से बिचरवाय के लग्न मुहुरत के हिसाब से निशिचित किन जात है । बिवाह के रस्म मा लडकी-लडका दुनौ पक्ष कै घर-परिवार ,नात-रिश्तेदार सबका न्योता दीन जात है अउर सब का रस्म मा शामिल हुआ थीं ।","""विवाह के रीति और दिन के समय के आधार पर पंडित जी से बात करके लग्न मुहूर्त को निश्चित किया जाता है। विवाह के रीति में लड़की-लड़के को दोनों पक्षों के घरों में, परिवारों के साथ, नाते-रिश्तेदारों को न्योता दिया जाता है और सभी को इस रीति में शामिल होना होता है।""","What rituals and rituals should be done on the day and time of the marriage, as per the advice of the Pandit ji. The selection of the auspicious time for marriage is determined based on the bride and groom's family, relatives, and everyone's invitation. Everyone participated in the rituals of the wedding."
16c6a886-ec73-44e3-bfbf-d0f58ef309e9,बियाह के रसम मा बर पूरब की तरफ़ मुँह कय के बैठा थय बाकी आम आदमी न्योता जे आवा हैं वे चहय जौनी तरफ़ मुँह कय के बैठय कोनव मुख्य दिशा नही ना । बियाह के रसम कय बिधी सनातन धरम वैदिक बिधि से करावा जा थय ।,शादी की रस्मों में बारात शादी की रस्मों के आगे पूर्व की ओर मुँह के साथ बैठे थे। बाकी आम आदमी जो आमंत्रित हुए थे वे चाहते थे कि सभी वहीं बैठे जहां मुख्य दिशा से न बैठा जाए। शादी की रस्में हमेशा से सनातन धर्म के अनुसार या वैदिक विधि के अनुसार ही की जाती हैं।,"During the customs of marriage, the groom is seated facing towards the East and the rest of the common people who have arrived are supposed to sit facing towards the West. The main direction where the groom is sitting is not towards the North. The rituals of marriage were conducted according to the ancient scriptures and Vedic tradition."
5946a2af-38b0-4edd-9452-116c4402b7c2,"बियाह के रसम मा हलदी चन्दन धूप-दीप ,नव-वेद,सिन्दूर ,रोली कलश सामान लागा थय । बिवाह के रसम मा बर-कन्या,नाई ,पंडित मुख्य रुप से शामिल रहा थीं, पंडित के निर्देशन मा बर -कन्या के बीच ई रस्म कीन जात है ।","शादी के अनुष्ठान में हल्दी, चंदन, धूप और दीप, नववेद, सिन्दूर और रोली कलश के सामान लगाये जाते हैं। दुल्हन के बाप कन्या, नाई और मुख्य पंडित के साथ यह सब करने में शामिल थीं, पंडित के मार्गदर्शन में दुल्हन के बीच ये सब काम किए जाते हैं।","The wedding rituals included applying turmeric, sandalwood, incense and oil, new scriptures, vermillion, and a ceremonial pitcher. The bride, groom, barber, and chief priest were all present during the wedding rituals, and the priest directed the bride in performing the ceremony."
460a1c0b-0c7e-40c8-aafa-d5e5870ac968,"बियाह के पहले तिलक मा भोज कीन जात है अउर बियाहे के बाद प्रीतभोज कीन जात है येहमा पूडी-सब्जी खीर,मिठाई ,पकवान बनावा जात है अउर येहका भोज के तौर पय खावावा जात है । बियाह के रसम कय व्यवस्था बर – कन्या दुइनौ कय परिवार उठावा थै अउर खर्चा दुनौ कय परिवार उठावा थै ।","बियाह के पहले तिलक रस्म किया जाता है, और बियाह के बाद प्रीतभोज करवाया जाता है। इसमें पूड़ी-सब्जी, खीर, मिठाई और पकवान बनाए जाते हैं और इन्हें भोज के तौर पर खाया जाता है। बियाह की रस्म के दौरान कन्या को उठाया जाता है और इसके लिए खर्च भी परिवार उठाता है।","Before the marriage, the groom's family performs the ""tilak"" ceremony, and after the wedding, they have a feast called ""preetbhoj"". This feast usually includes dishes like puri-sabzi, kheer, sweets, and other delicacies, and it is considered as part of the wedding celebration. The cost and arrangements of the wedding are usually divided between the bride and groom's families."
a985e955-1943-4347-b9f3-cb44dd69ad7d,"हमरे समाज मा म्रित्यु से सम्बन्धित अन्तिम संस्कार कीन जात थै वोकरे बाद श्राध्द होत है तेरही भोज होत है वार्षिकी कीन जात । सामान्यत: मरय वाले के मूल आवास पय म्रित्यु कय सारा रसम कीन जात है । म्रित्यु से सम्बन्धित चार रस्म होत है अग्निदान संस्कार,श्राध्द ,तेरही , वार्षिकी । इनकय उद्देश्य म्रितक कि आत्मा का शान्ति पहुँचाउब रहा थय ।","हमारे समाज में मृत्यु से सम्बंधित अंतिम संस्कार किया जाता है, जिसके बाद श्राद्ध किया जाता है, तेरही भोज होता है और वार्षिकी मनाई जाती है। सामान्यतः मृत्यु के होने वाले के मूल निवास स्थान पर ये सभी रस्म किए जाते हैं। मृत्यु से सम्बंधित चार संस्कार होते हैं - अग्निदान संस्कार, श्राद्ध, तेरही और वार्षिकी। इनका उद्देश्य मृतक की आत्मा को शांति प्रदान करना होता है।","In our society, the final rites related to death are performed. After the funeral, the shradh ceremony is held along with the terahi feast and annual ritual. Usually, at the deceased's original residence, the entire customs related to death are followed. There are four rituals related to death: agnidaan, shradh, terahi, and annual. The purpose of these rituals is to bring peace to the departed soul."
7c178fc4-e487-42e1-afe8-34bab830ac80,"म्रित्यु के रसम मा घर परिवार ,नात -रिश्तेदार ,हेती व्यवहारिक सबकय निमन्त्रण रहा थय । म्रित्यु कय रस्म निभावय वाला आदमी म्रितक के आत्मा के शान्ती के बरे दक्षिण की तरफ़ मुँह कयके सारी रस्म पूरी करा थय जैसे म्रितक के आत्मा के शान्ती मिलय । म्रित्यु कय रसम सनातन विधी द्वारा मनाई जात है ।","मृत्यु की रस्म मनाते हुए घर में परिवार, रिश्तेदार, हेतु व्यवहार और सभी को निमंत्रण दिया गया। मृत्यु की रस्म को पूरा करने वाले आदमी ने मृतक की आत्मा की शांति के लिए दक्षिण की ओर मुंह किया और सभी रस्मों को पूरा किया जैसे मृतक की आत्मा को शांति मिल गई। मृत्यु की रस्म सनातन विधि के अनुसार मनाई जाती है।","During the rituals of death, the family, relatives, and close ones were all invited for the purpose of performing the necessary customs. The man responsible for carrying out the rituals would direct his face towards the south and fulfill all the rituals as a means of providing peace to the departed soul. The rituals of death are traditionally celebrated according to the age-old customs."
01d3e7ea-19e6-4a98-943b-d1d368203796,"म्रित्यु के रसम मा कफ़न ,लकडी,कपूर लोटा,छुरी सामान लागत है । म्रित्यु कय रसम उहय पूरी कय सका थय जेहकय म्रितक कय खून कय सम्बन्ध रहय । म्रित्यु के रसम मा तेरही कय भोज कीन जात है जेहमा पूडी-सब्जी ,अचार,माठा ,चिनी रहा थय ।","मृत्यु के रस्मा में कफ़न, लकड़ी, कपूर का लोटा, छुरी आदि की चीजें लगती हैं। मृत्यु के यह रस्मा उस पार चले गए व्यक्ति के खून के सम्बन्ध में होती है। मृत्यु के उस रसमा में तेरहवीं (13वें दिन की रस्म) में खाना किया जाता है, जिसमें पूरी-सब्जी, अचार, माठा और चीनी शामिल होती हैं।","""In the funeral rites of death, one requires a shroud, wood, camphor, and a knife. These are all necessary for the completion of the ritual, as they are connected to the blood of the deceased. In these rites, thirteen types of food are also offered, including pudding, vegetables, pickles, yogurt, and sugar."""
